Date,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
201303,0.11894348649543,0.146852453534388,0.175198184554311,0.265445409163695,0.378947805129575,0.563403369137302,0.765867101313667,0.992975471281192,1.23870330918568,1.50270839033765,1.73776876201863,1.93570118767827
201304,0.0837492724152023,0.113417914352194,0.139322972476741,0.224867931920213,0.325991461141472,0.489929437422116,0.673839329887916,0.885867769002182,1.11498430935593,1.35548191946953,1.5745552625247,1.75834799645112
201305,0.0924412841449906,0.131131391799784,0.165258337016588,0.311874534314048,0.51602151651658,0.770345249793855,1.02548112462465,1.28597270324623,1.54526502940081,1.80619858992629,2.02022353858234,2.20686081885001
201306,0.107164187456526,0.149382799177887,0.188690111716174,0.384327913234149,0.698148880386568,1.07675687074143,1.41499957512721,1.69769559159434,1.96458765312786,2.22052913583807,2.41893473815794,2.59612330416799
201307,0.0737630644983013,0.108703162581446,0.145588683964562,0.328563648312263,0.633866970196546,1.03317681706579,1.40003734882213,1.72371768198188,2.02120714185643,2.30392054832715,2.51878194986697,2.71112827985671
201308,0.0791390660350528,0.123802551300165,0.170845568704008,0.432556793982143,0.829082498899755,1.2856960655967,1.66103844565404,1.99732914641142,2.28053456635591,2.55735632315549,2.75041196088164,2.91797622629018
201309,0.0525351343087979,0.0868809857768245,0.125986687736339,0.328395867752488,0.656465254607737,1.05518063988312,1.39585628381222,1.74019325551644,2.03204687033503,2.33194297358797,2.55953158471857,2.75166277099778
201310,0.0882503806672779,0.114175865652334,0.146049023851438,0.316519870219352,0.619302513946514,1.00504948304913,1.34481493622547,1.68587625875134,1.99127092390231,2.27981616134771,2.50515583167698,2.69931565814494
201311,0.118972454222363,0.142624509236292,0.168435214297826,0.302206892809925,0.595545281317779,1.00433817323058,1.3891626105618,1.78514354916856,2.13397794394384,2.43594189318107,2.67823130060279,2.89168388131402
201312,0.0930584280027412,0.126974835699871,0.16538170490399,0.391889012640447,0.819216263090987,1.32418209424311,1.76227360290481,2.1495068318934,2.49939421761425,2.7739769277945,2.97978666936326,3.16623880220478
201401,0.0826938870223628,0.114053159309133,0.147513355222919,0.344806706581878,0.722693610264058,1.14265310484766,1.51686610905803,1.85969768309371,2.16649950119886,2.42051291735233,2.61104267906604,2.7812409535634
201402,0.0897726943632349,0.119376577518144,0.147442391359045,0.334706202436955,0.716299105396914,1.1498907453646,1.53267999998637,1.8686798017429,2.16348611807522,2.39966007472933,2.59409030479291,2.75563628628709
201403,0.0694436362231491,0.102552232102196,0.138963211506018,0.427812343941579,0.910851094785052,1.3693807818622,1.74357620265627,2.0753012975498,2.34193111765482,2.53723855173842,2.68506668759421,2.81487238710134
201404,0.0540374633171293,0.0819190685938855,0.116432641449761,0.417554992540629,0.885235242444015,1.32917207487965,1.69776310143109,2.01062133685003,2.27312828425976,2.46761317207974,2.61802130998396,2.74133868147113
201405,0.0716522508021982,0.0964329443573065,0.127703880743063,0.379264665691155,0.807451869999449,1.21333371894337,1.55604965339994,1.85198438350248,2.0896838749348,2.2774841113301,2.43046130336858,2.55827621806336
201406,0.0687922463758069,0.100521050329664,0.140119627918485,0.455610581588222,0.895093056314761,1.31077184844765,1.64671222379969,1.93234899772464,2.16681230642618,2.34479326736335,2.49159060412149,2.61688760218477
201407,0.0670023937806537,0.102231373919956,0.151136912027661,0.537631389534292,1.03691302011792,1.48369280543356,1.7828864835817,2.05296737261987,2.26245437766608,2.4067557025008,2.53019255483895,2.63924972040662
201408,0.0671527245449572,0.0984163744874196,0.148629430099809,0.531171614658512,0.985580591305818,1.38104634478399,1.65969962066612,1.89329440905955,2.06832948271712,2.19706233591654,2.31989182517724,2.41713718933727
201409,0.0492232686054673,0.0869376902414662,0.151974214351354,0.599334593658003,1.10240105229699,1.51680933940084,1.79544170965693,2.05133425228499,2.22913378848292,2.35890956771933,2.47376541019189,2.56688719871392
